Epoch [166/300] selection: theta_s:1.0 TP: 17592 FP:4136 TN:27393 FN:879
Epoch [166/300] relabelling:  correct: 16035 original: 3042 total: 19582
Epoch [167/300] selection: theta_s:1.0 TP: 17874 FP:4402 TN:26878 FN:846
Epoch [167/300] relabelling:  correct: 16363 original: 3121 total: 20183
Epoch [168/300] selection: theta_s:1.0 TP: 19884 FP:4703 TN:24583 FN:830
Epoch [168/300] relabelling:  correct: 18741 original: 3505 total: 22913
Epoch [169/300] selection: theta_s:1.0 TP: 18198 FP:4118 TN:26832 FN:852
Epoch [169/300] relabelling:  correct: 16657 original: 3085 total: 20176
Epoch [170/300] selection: theta_s:1.0 TP: 19519 FP:4798 TN:24868 FN:815
Epoch [170/300] relabelling:  correct: 18345 original: 3489 total: 22620
Epoch [171/300] selection: theta_s:1.0 TP: 18893 FP:4405 TN:25870 FN:832
Epoch [171/300] relabelling:  correct: 17424 original: 3177 total: 21207
Epoch [172/300] selection: theta_s:1.0 TP: 17619 FP:4305 TN:27231 FN:845
Epoch [172/300] relabelling:  correct: 16020 original: 3034 total: 19743
Epoch [173/300] selection: theta_s:1.0 TP: 16301 FP:4142 TN:28690 FN:867
Epoch [173/300] relabelling:  correct: 14446 original: 2756 total: 17910
Epoch [174/300] selection: theta_s:1.0 TP: 20460 FP:4929 TN:23830 FN:781
Epoch [174/300] relabelling:  correct: 19390 original: 3627 total: 23808
Epoch [175/300] selection: theta_s:1.0 TP: 18304 FP:4425 TN:26428 FN:843
